"Species","IUCNstatus"
"Eugenia psidiiflora","Not Threatened"
"Eugenia pulcherrima","Vulnerable"
"Eugenia ramboi","Not Evaluated"
"Eugenia repanda","Not Threatened"
"Eugenia rostrifolia","Not Threatened"
"Eugenia rotundicosta","Not Evaluated"
"Eugenia roxburghii","Not Evaluated"
"Eugenia sarapiquensis","Not Evaluated"
"Eugenia selloi","Not Threatened"
"Eugenia sonderiana","Not Threatened"
"Eugenia sprengelii","Not Threatened"
"Eugenia squamiflora","DD"
"Eugenia stigmatosa","Not Threatened"
"Eugenia subavenia","Not Threatened"
"Eugenia suberosa","Not Evaluated"
"Eugenia toxanatolica","Vulnerable"
"Eugenia uruguayensis","Not Threatened"
"Eugenia verticillata","Not Threatened"
"Eugenia woodburyana","Threatened"
"Euphorbia ampliphylla","Not Evaluated"
"Euphorbia bicompacta","Not Threatened"
"Euphorbia biselegans","Vulnerable"
"Euphorbia boinensis","Threatened"
"Euphorbia bussei","Not Threatened"
"Euphorbia cussonioides","Threatened"
"Euphorbia dawei","Not Threatened"
"Euphorbia decorsei","Threatened"
"Euphorbia desmondii","DD"
"Euphorbia famatamboay","Vulnerable"
"Euphorbia friesiorum","Vulnerable"
"Euphorbia grantii","Not Evaluated"
"Euphorbia kamerunica","Not Threatened"
"Euphorbia lividiflora","Not Threatened"
"Euphorbia mandravioky","Vulnerable"
"Euphorbia neoarborescens","Threatened"
"Euphorbia neoglaucescens","Not Evaluated"
"Euphorbia nyikae","Not Threatened"
"Euphorbia poissonii","Not Evaluated"
"Euphorbia pseudomollis","Not Evaluated"
"Euphorbia scheffleri","Not Evaluated"
"Euphorbia tanaensis","Threatened"
"Euphorbia umbellata","Not Evaluated"
"Euphorbia wakefieldii","Threatened"
"Euplassa cantareirae","Not Threatened"
"Euplassa hoehnei","Not Threatened"
"Euplassa legalis","Not Threatened"
"Euplassa nebularis","Not Threatened"
"Euplassa organensis","Not Threatened"
"Euplassa rufa","Not Threatened"
"Euterpe edulis","Not Evaluated"
"Exellodendron cordatum","Not Threatened"
"Exostyles godoyensis","Not Threatened"
"Fadogia erythrophloea","Not Threatened"
"Faramea hyacinthina","Not Threatened"
"Faramea montevidensis","Not Evaluated"
"Faramea nigrescens","Not Threatened"
"Faramea oligantha","Not Threatened"
"Faramea porophylla","Not Evaluated"
"Faurea discolor","Not Evaluated"
"Faurea racemosa","Threatened"
"Faurea wentzeliana","Not Evaluated"
"Ficus amadiensis","Not Threatened"
"Ficus capillipes","Not Evaluated"
"Ficus cestrifolia","Not Threatened"
"Ficus lagoensis","Not Threatened"
"Ficus mollis","Not Evaluated"
"Ficus scassellatii","Not Evaluated"
"Flacourtia flavescens","Not Evaluated"
"Foetidia dracaenoides","Threatened"
"Fraxinus malacophylla","Not Threatened"
"Fuchsia regia","Not Evaluated"
"Gaertnera hirsuta","Threatened"
"Galiniera saxifraga","Not Threatened"
"Garcinia kingaensis","Not Threatened"
"Garcinia merguensis","Not Evaluated"
"Garcinia oliveri","Not Evaluated"
"Garcinia semseii","Threatened"
"Garcinia spicata","Not Evaluated"
"Gardenia brevicalyx","Vulnerable"
"Gardenia coronaria","Not Evaluated"
"Gardenia erubescens","Not Threatened"
"Gardenia resiniflua","Not Evaluated"
"Gaultheria eriophylla","Not Threatened"
