"Species","IUCNstatus"
"Croizatia panamensis","Not Evaluated"
"Crossopetalum enervium","Not Threatened"
"Croton adipatus","Not Evaluated"
"Croton brevipes","Not Threatened"
"Croton corinthius","Threatened"
"Croton jimenezii","Threatened"
"Croton megistocarpus","Not Threatened"
"Croton maasii","DD"
"Croton rufolepidotus","Threatened"
"Croton sibundoyensis","Threatened"
"Croton tenuicaudatus","Not Threatened"
"Croton tonduzii","Threatened"
"Cryosophila cookii","Threatened"
"Cryosophila grayumii","Vulnerable"
"Cryosophila warscewiczii","Not Threatened"
"Cryptocarya burckeana","Not Evaluated"
"Cryptocarya fulva","Threatened"
"Cryptocarya revoluta","Threatened"
"Cryptocarya whiffiniana","Not Evaluated"
"Cupania grandiflora","Threatened"
"Cupania largifolia","Threatened"
"Cupania livida","Not Threatened"
"Cupaniopsis cooperorum","Not Evaluated"
"Cybianthus barbosae","Not Evaluated"
"Cybianthus cogolloi","Threatened"
"Cybianthus costaricanus","Not Threatened"
"Cybianthus liesneri","DD"
"Cybianthus nestorii","Not Evaluated"
"Cybianthus sprucei","Not Threatened"
"Cymbopetalum abacophyllum","Not Threatened"
"Cymbopetalum alkekengi","Vulnerable"
"Cymbopetalum costaricense","Not Threatened"
"Cymbopetalum oppositiflorum","Not Threatened"
"Cymbopetalum sanchezii","Threatened"
"Cymbopetalum tessmannii","Threatened"
"Cymbopetalum torulosum","Not Threatened"
"Cynometra capuronii","Threatened"
"Dacryodes bampsiana","Threatened"
"Dacryodes kukachkana","Not Evaluated"
"Dalbergia bathiei","Threatened"
"Dalbergia bojeri","Threatened"
"Dalbergia retusa","Threatened"
"Dalbergia stevensonii","Threatened"
"Dalbergia tilarana","Threatened"
"Daphnopsis hammelii","Vulnerable"
"Daphnopsis peruviensis","Not Evaluated"
"Dendropanax bracteatus","Vulnerable"
"Dendropanax globosus","Not Threatened"
"Dendropanax latilobus","Not Threatened"
"Dendropanax querceti","Not Threatened"
"Dendropanax ravenii","Vulnerable"
"Dendropanax sessiliflorus","Not Threatened"
"Dendropanax weberbaueri","DD"
"Dendropanax williamsii","Not Threatened"
"Dendrosenecio elgonensis","Not Threatened"
"Desmopsis bibracteata","Not Threatened"
"Desmopsis heteropetala","Not Threatened"
"Desmopsis maxonii","Not Threatened"
"Desmopsis microcarpa","Not Threatened"
"Desmopsis oerstedii","Vulnerable"
"Desmopsis verrucipes","Not Threatened"
"Dialyceras parvifolium","Threatened"
"Dicarpellum pronyense","Not Evaluated"
"Dichapetalum brenesii","Not Threatened"
"Dichapetalum moralesii","Vulnerable"
"Dichapetalum morenoi","Not Threatened"
"Dichapetalum nevermannianum","Vulnerable"
"Dicoryphe macrophylla","Not Threatened"
"Dicymbe altsonii","Not Evaluated"
"Dicymbe bernardii","Not Evaluated"
"Dicymbe fraterna","Not Evaluated"
"Dicymbe jenmanii","Not Evaluated"
"Dicymbe pharangophila","Not Evaluated"
"Dimorphandra davisii","Not Evaluated"
"Dimorphandra dissimilis","DD"
"Dimorphandra loretensis","Not Evaluated"
"Dimorphanthera microphylla","Not Threatened"
"Diospyros dolmen","Threatened"
"Diospyros filipes","Vulnerable"
"Diospyros meeusiana","Threatened"
"Diospyros microrhombus","Not Threatened"
"Diospyros miltonii","Not Evaluated"
"Diospyros stenocarpa","Vulnerable"
"Diospyros tessmannii","Not Threatened"
"Diploglottis bracteata","Not Evaluated"
"Diploglottis pedleyi","Not Evaluated"
"Doliocarpus verruculosus","Not Evaluated"
"Dombeya sahatavyensis","Threatened"
"Dorobaea callacallensis","Not Evaluated"
"Dracaena umbraculifera","Threatened"
"Duguetia colombiana","Vulnerable"
"Duguetia confusa","Not Threatened"
"Duguetia decurrens","Not Threatened"
"Duguetia panamensis","Not Threatened"
"Duguetia pauciflora","Not Threatened"
"Duroia costaricensis","Not Threatened"
"Duroia retrorsipila","Threatened"
"Duroia sancti-ciprianii","Not Threatened"
"Dussia atropurpurea","Not Threatened"
"Dypsis bejofo","Vulnerable"
"Dypsis boiviniana","Threatened"
"Dypsis ceracea","Threatened"
"Dypsis coursii","Not Threatened"
"Dypsis dransfieldii","Not Threatened"
"Dypsis faneva","Threatened"
"Dypsis fasciculata","Not Threatened"
"Dypsis forficifolia","Not Threatened"
"Dypsis hovomantsina","Threatened"
"Dypsis moorei","Threatened"
"Dypsis paludosa","Vulnerable"
"Dypsis perrieri","Vulnerable"
"Dysoxylum enantiophyllum","Not Threatened"
"Elaeagia auriculata","Not Threatened"
"Elaeagia glossostipula","Vulnerable"
"Elaeocarpus acrantherus","Not Threatened"
"Elaeocarpus bilobatus","Not Threatened"
"Elaeocarpus cristatus","Not Evaluated"
"Elaeocarpus grahamii","Not Evaluated"
"Elaeocarpus gustaviifolius","Not Evaluated"
"Elaeocarpus lingualis","Not Threatened"
"Elaeocarpus millarii","Vulnerable"
"Elaeocarpus poculifer","Not Threatened"
"Elaeocarpus schoddei","Not Threatened"
