"Species","IUCNstatus"
"Euonymus viburnoides","Not Evaluated"
"Euonymus yunnanensis","Not Evaluated"
"Euphorbia dawei","Not Threatened"
"Euphorbia hubertii","Threatened"
"Euphorbia sekukuniensis","Not Threatened"
"Euphorbia socotrana","Vulnerable"
"Euptelea pleiosperma","Not Threatened"
"Eurya alata","Not Threatened"
"Eurya auriformis","Not Evaluated"
"Eurya brevistyla","Not Threatened"
"Eurya cavinervis","Not Threatened"
"Eurya chinensis","Not Evaluated"
"Eurya cuneata","Not Evaluated"
"Eurya fangii","Not Evaluated"
"Eurya glandulosa","Not Evaluated"
"Eurya hainanensis","Not Evaluated"
"Eurya handel-mazzettii","Not Threatened"
"Eurya hebeclados","Not Threatened"
"Eurya hupehensis","Not Evaluated"
"Eurya impressinervis","Not Threatened"
"Eurya inaequalis","Not Evaluated"
"Eurya loquaiana","Not Evaluated"
"Eurya macartneyi","Not Threatened"
"Eurya muricata","Not Evaluated"
"Eurya obliquifolia","Not Threatened"
"Eurya oblonga","Not Evaluated"
"Eurya obtusifolia","Not Evaluated"
"Eurya paratetragonoclada","Not Evaluated"
"Eurya pyracanthifolia","Not Threatened"
"Eurya rubiginosa","Not Evaluated"
"Eurya saxicola","Not Threatened"
"Eurya tetragonoclada","Not Threatened"
"Eurya tonkinensis","Not Evaluated"
"Eurycorymbus cavaleriei","Not Threatened"
"Eustigma oblongifolium","Not Threatened"
"Euterpe broadwayi","Not Evaluated"
"Exbucklandia tonkinensis","Not Threatened"
"Excoecaria acerifolia","Not Threatened"
"Fagus engleriana","Not Evaluated"
"Fagus longipetiolata","Vulnerable"
"Fagus lucida","Not Evaluated"
"Faramea correae","Not Evaluated"
"Ficus chapaensis","Not Threatened"
"Ficus concinna","Not Threatened"
"Ficus costata","Not Evaluated"
"Ficus erecta","Not Threatened"
"Ficus esquiroliana","Not Evaluated"
"Ficus gasparriniana","Not Threatened"
"Ficus henryi","Not Threatened"
"Ficus heteromorpha","Not Threatened"
"Ficus langkokensis","Not Threatened"
"Ficus subpisocarpa","Not Threatened"
"Ficus tarennifolia","Not Evaluated"
"Ficus tsiangii","Not Threatened"
"Ficus variolosa","Not Threatened"
"Firmiana simplex","Not Threatened"
"Fokienia hodginsii","Not Evaluated"
"Fontanesia fortunei","Not Evaluated"
"Fordia microphylla","Not Threatened"
"Forestiera ecuadorensis","Not Evaluated"
"Fortunearia sinensis","Not Evaluated"
"Frangula crenata","Not Threatened"
