"Species","IUCNstatus"
"Lonchocarpus pittieri","Not Threatened"
"Macaranga albescens","Not Threatened"
"Macaranga angustifolia","Not Threatened"
"Macaranga bifoveata","Not Threatened"
"Macaranga carrii","Not Threatened"
"Macaranga chlorolepis","Not Threatened"
"Macaranga chrysotricha","Not Threatened"
"Macaranga clavata","Not Threatened"
"Macaranga clemensiae","Not Threatened"
"Macaranga darbyshirei","Not Threatened"
"Macaranga densiflora","Not Threatened"
"Macaranga domatiosa","Not Threatened"
"Macaranga ducis","Not Threatened"
"Macaranga fallacina","Not Threatened"
"Macaranga fragrans","Not Threatened"
"Macaranga gracilis","Not Threatened"
"Macaranga induta","Not Threatened"
"Macaranga melanosticta","Not Threatened"
"Macaranga neobritannica","Not Threatened"
"Macaranga pleioneura","Not Threatened"
"Macaranga pleiostemon","Not Threatened"
"Macaranga quadriglandulosa","Not Threatened"
"Macaranga rufibarbis","Not Threatened"
"Macaranga sterrophylla","Not Threatened"
"Macaranga strigosa","Not Threatened"
"Macaranga trichanthera","Not Threatened"
"Macaranga tsonane","Not Threatened"
"Madhuca pubicalyx","Not Threatened"
"Magnolia guerrerensis","Threatened"
"Magodendron mennyae","Not Threatened"
"Magodendron venefici","Not Threatened"
"Mammea novoguineensis","Not Threatened"
"Mariosousa russelliana","Not Evaluated"
"Mastixiodendron smithii","Not Threatened"
"Mastixiodendron stoddardii","Not Threatened"
"Meliosma corymbosa","Not Threatened"
"Meliosma nanarum","Threatened"
"Meliosma nesites","Threatened"
"Meliosma obtusifolia","Not Evaluated"
"Merrilliodendron megacarpum","Not Evaluated"
"Meryta schizolaena","Not Evaluated"
"Miconia idroboi","Not Evaluated"
"Miconia militis","Not Evaluated"
"Millettia irvinei","Threatened"
"Millettia velvetina","Threatened"
"Mitragyna speciosa","Not Threatened"
"Monotes magnificus","Not Threatened"
"Montanoa revealii","Threatened"
"Morus serrata","Not Evaluated"
"Murraya crenulata","Not Evaluated"
"Mussaenda cylindrocarpa","Not Evaluated"
"Myrciaria borinquena","Not Evaluated"
"Myrsine arborea","Not Evaluated"
"Myrtella beccarii","Not Threatened"
"Myrtella bennigseniana","Not Evaluated"
"Nauclea tenuiflora","Not Threatened"
"Neobuxbaumia squamulosa","Not Threatened"
"Neonauclea acuminata","Vulnerable"
"Neonauclea brassii","Not Threatened"
"Neonauclea clemensiae","Not Threatened"
"Neonauclea maluensis","Not Threatened"
"Neonauclea obversifolia","Not Threatened"
"Neonauclea perspicuinervia","Not Threatened"
"Nothofagus carrii","Not Threatened"
"Nothofagus grandis","Not Threatened"
"Nothofagus perryi","Not Threatened"
"Nothofagus pseudoresinosa","Not Threatened"
"Nothofagus pullei","Not Threatened"
"Nothofagus resinosa","Not Threatened"
"Ochrosia brevituba","Not Evaluated"
"Ochrosia citrodora","Not Threatened"
"Ocotea atacta","Threatened"
"Ocotea candidovillosa","Threatened"
"Ocotea jorge-escobarii","Not Threatened"
"Octamyrtus behrmannii","Not Threatened"
"Octamyrtus insignis","Not Threatened"
"Orania lauterbachiana","Not Evaluated"
"Oreopanax nicaraguensis","Vulnerable"
"Ormosia oaxacana","Vulnerable"
"Osmoxylon boerlagei","Not Threatened"
"Osmoxylon micranthum","Not Threatened"
"Osmoxylon novoguineense","Not Threatened"
"Oxera sessilifolia","Not Evaluated"
"Pachycereus tepamo","Not Threatened"
"Pachystylus zippelianus","Not Threatened"
"Palaquium warburgianum","Not Threatened"
"Pandanus atropurpureus","Not Evaluated"
"Pandanus balansae","Not Threatened"
"Pandanus globatus","Threatened"
"Papuodendron lepidotum","Not Threatened"
"Parathesis rothschuhiana","Vulnerable"
"Parinari papuana","Not Threatened"
"Parmentiera trunciflora","Threatened"
"Parrotiopsis jacquemontiana","Not Threatened"
"Pavetta micropunctata","DD"
"Pavetta mollissima","Vulnerable"
"Payena gigas","Not Threatened"
"Phialanthus grandifolius","Not Evaluated"
"Philenoptera katangensis","Not Evaluated"
"Phoenix theophrasti","Not Threatened"
"Pholidocarpus majadum","Not Threatened"
"Phyllanthus aphanostylus","Not Threatened"
"Phyllanthus effusus","Not Threatened"
"Phyllanthus finschii","Not Threatened"
"Phyllanthus flaviflorus","Not Threatened"
"Phyllanthus pullenii","Not Threatened"
"Phyllanthus raivavensis","Not Evaluated"
"Phyllanthus rubriflorus","Not Threatened"
"Picea smithiana","Not Threatened"
"Pichonia lauterbachiana","Not Threatened"
"Picrella ignambiensis","Not Threatened"
"Pinus gerardiana","Not Threatened"
"Pinus rzedowskii","Vulnerable"
"Piper blattarum","Not Evaluated"
"Pittosporum coccineum","DD"
"Planchonella anteridifera","Not Threatened"
"Planchonella glauca","Not Threatened"
"Planchonella kaernbachiana","Not Threatened"
"Planchonella keyensis","Not Threatened"
"Planchonella roseoloba","Not Threatened"
"Planchonella rufocostata","Not Threatened"
"Planchonella saligna","Not Threatened"
"Planchonella sphaerocarpa","Not Threatened"
"Planchonella thyrsoidea","Not Threatened"
"Planchonella xylocarpa","Not Threatened"
"Planchonia brevistipitata","Not Evaluated"
"Planchonia papuana","Not Threatened"
"Pleradenophora lottiae","Not Threatened"
"Plerandra plerandroides","Not Threatened"
"Plerandra stahliana","Not Threatened"
"Pleurocalyptus austrocaledonicus","Vulnerable"
"Podachaenium chiapanum","Threatened"
"Podocarpus archboldii","Vulnerable"
"Podocarpus brassii","Not Threatened"
"Podocarpus crassigemmis","Not Evaluated"
"Podocarpus insularis","Not Threatened"
"Podocarpus ledermannii","Not Threatened"
"Podocarpus polyspermus","Threatened"
"Podocarpus pseudobracteatus","Not Threatened"
"Poitea punicea","Not Evaluated"
"Polygala cowellii","Not Evaluated"
"Polyscias belensis","Not Threatened"
"Polyscias lecardii","Not Threatened"
"Polyscias ledermannii","Not Threatened"
"Polyscias prolifera","Not Threatened"
"Polyscias royenii","Not Threatened"
"Polyscias schultzei","Not Threatened"
"Polyscias scutellaria","Not Evaluated"
"Polyscias spectabilis","Not Threatened"
"Praravinia havilandii","Not Evaluated"
"Prunus costata","Not Threatened"
