"Species","IUCNstatus"
"Cyclophyllum coprosmoides","Not Threatened"
"Cyclophyllum multiflorum","Not Threatened"
"Cyclophyllum protractum","Not Evaluated"
"Cyclophyllum schultzii","Not Threatened"
"Cydonia oblonga","Not Threatened"
"Cynometra iripa","Not Threatened"
"Dalbergia glaucocarpa","Vulnerable"
"Dansiea elliptica","Not Evaluated"
"Daphnandra apatela","Not Threatened"
"Daphnandra micrantha","Not Threatened"
"Daphnandra repandula","Not Threatened"
"Daphnopsis cuneata","Not Evaluated"
"Darlingia darlingiana","Not Threatened"
"Dasylepis integra","Not Threatened"
"Davidsonia pruriens","Not Threatened"
"Decaspermum humile","Not Threatened"
"Decaspermum struckoilicum","Not Evaluated"
"Delarbrea michieana","Not Evaluated"
"Dendrocnide cordifolia","Not Evaluated"
"Dendrocnide excelsa","Not Threatened"
"Dendrocnide photiniphylla","Not Threatened"
"Dendrolobium arbuscula","Not Evaluated"
"Dendromecon harfordii","Threatened"
"Dendropanax cuneifolius","Not Evaluated"
"Dendropanax nervosus","Not Evaluated"
"Denhamia bilocularis","Not Threatened"
"Denhamia celastroides","Not Threatened"
"Denhamia disperma","Not Threatened"
"Denhamia fasciculiflora","Not Threatened"
"Denhamia obscura","Not Threatened"
"Denhamia oleaster","Not Threatened"
"Denhamia pittosporoides","Not Threatened"
"Deutzia floribunda","Not Threatened"
"Deutzia gracilis","Not Threatened"
"Dichaetanthera altissima","Threatened"
"Dichaetanthera tsaratananensis","Threatened"
"Dichapetalum virchowii","Vulnerable"
"Dichrostachys myriophylla","Vulnerable"
"Dichrostachys spicata","Not Threatened"
"Dictyosperma album","Not Evaluated"
"Dillenia alata","Not Threatened"
"Dimocarpus australianus","Not Evaluated"
"Dinosperma erythrococca","Not Evaluated"
"Diospyros australis","Not Evaluated"
"Diospyros bezofensis","Threatened"
"Diospyros calycantha","Not Threatened"
"Diospyros comorensis","Not Evaluated"
"Diospyros crassinervis","Not Evaluated"
"Diospyros fasciculosa","Not Threatened"
"Diospyros galpinii","Not Threatened"
"Diospyros glandulifera","Not Threatened"
"Diospyros hassleri","Not Evaluated"
"Diospyros villosa","Not Threatened"
"Diploglottis bracteata","Not Evaluated"
"Diploglottis campbellii","Not Evaluated"
"Diploglottis diphyllostegia","Not Threatened"
"Diploglottis harpullioides","Not Evaluated"
"Diploglottis obovata","Not Evaluated"
"Diploglottis pedleyi","Not Evaluated"
"Diploglottis smithii","Not Evaluated"
"Discaria chacaye","Not Threatened"
"Dissiliaria baloghioides","Not Threatened"
"Dissiliaria indistincta","Not Evaluated"
"Dissiliaria muelleri","Not Evaluated"
"Dissiliaria surculosa","Not Evaluated"
"Ditta myricoides","Not Evaluated"
"Dodonaea platyptera","Not Threatened"
"Dodonaea polyandra","Not Threatened"
"Dodonaea stenophylla","Not Threatened"
"Doerpfeldia cubensis","Threatened"
"Dolichandrone alternifolia","Not Evaluated"
"Dolichandrone filiformis","Not Threatened"
"Dolichandrone heterophylla","Not Threatened"
"Dombeya autumnalis","Not Threatened"
"Dombeya cymosa","Not Threatened"
"Dombeya de-lislei","Not Evaluated"
"Dombeya pulchra","Not Threatened"
"Dombeya tiliacea","Not Threatened"
"Doryphora aromatica","Not Threatened"
"Dracaena cubensis","Not Evaluated"
"Dracaena serrulata","Threatened"
"Dracophyllum scoparium","Not Evaluated"
"Drimys winteri","Not Threatened"
"Dryadodaphne trachyphloia","Not Evaluated"
"Drypetes acuminata","Not Evaluated"
"Drypetes mucronata","Threatened"
"Drypetes subcubica","Not Threatened"
"Drypetes vernicosa","Not Evaluated"
"Dubouzetia saxatilis","Not Evaluated"
"Dysoxylum fraserianum","Not Threatened"
"Dysoxylum klanderi","Not Threatened"
"Dysoxylum latifolium","Not Threatened"
"Dysoxylum papuanum","Not Evaluated"
"Dysoxylum pumilum","Not Evaluated"
"Dysoxylum rufum","Not Threatened"
"Ekebergia pterophylla","Not Threatened"
"Ekmanianthe actinophylla","Not Evaluated"
"Elaeocarpus arnhemicus","Not Threatened"
"Elaeocarpus bancroftii","Not Threatened"
"Elaeocarpus carolinae","Not Evaluated"
"Elaeocarpus coorangooloo","Not Evaluated"
"Elaeocarpus elliffii","Not Evaluated"
"Elaeocarpus eumundi","Not Evaluated"
"Elaeocarpus ferruginiflorus","Not Threatened"
"Elaeocarpus foveolatus","Not Threatened"
"Elaeocarpus grahamii","Not Evaluated"
"Elaeocarpus johnsonii","Not Evaluated"
"Elaeocarpus largiflorens","Not Threatened"
"Elaeocarpus linsmithii","Not Evaluated"
"Elaeocarpus obovatus","Not Threatened"
"Elaeocarpus perrieri","Vulnerable"
"Elaeocarpus ruminatus","Not Threatened"
"Elaeocarpus sericopetalus","Not Threatened"
"Elaeocarpus stellaris","Not Evaluated"
"Elaeocarpus thelmae","Not Evaluated"
"Elattostachys megalantha","Not Evaluated"
"Elattostachys nervosa","Not Threatened"
"Elattostachys xylocarpa","Not Threatened"
"Elephantorrhiza burkei","Not Threatened"
"Embothrium coccineum","Not Threatened"
"Endiandra acuminata","Not Evaluated"
"Endiandra anthropophagorum","Not Evaluated"
"Endiandra bellendenkerana","Not Evaluated"
"Endiandra bessaphila","Not Threatened"
"Endiandra compressa","Not Threatened"
"Endiandra cowleyana","Not Threatened"
"Endiandra dichrophylla","Not Evaluated"
"Endiandra discolor","Not Threatened"
"Endiandra globosa","Not Threatened"
"Endiandra hypotephra","Not Threatened"
"Endiandra impressicosta","Not Threatened"
"Endiandra insignis","Not Evaluated"
"Endiandra jonesii","Not Evaluated"
"Endiandra leptodendron","Not Evaluated"
"Endiandra limnophila","Threatened"
"Endiandra montana","Not Threatened"
"Endiandra muelleri","Not Threatened"
"Endiandra palmerstonii","Not Evaluated"
"Endiandra phaeocarpa","Not Evaluated"
"Endiandra pubens","Not Threatened"
"Endiandra sankeyana","Not Threatened"
"Endiandra sideroxylon","Not Evaluated"
"Endiandra virens","Not Threatened"
"Endiandra wolfei","Not Threatened"
"Endiandra xanthocarpa","Not Evaluated"
"Endospermum myrmecophilum","Not Threatened"
"Erica evansii","Not Evaluated"
"Erythrina cubensis","Not Evaluated"
"Erythrina elenae","Vulnerable"
"Erythrina grisebachii","Not Evaluated"
"Erythrina humeana","Not Threatened"
"Erythrina insularis","Not Evaluated"
"Erythrophysa transvaalensis","Not Threatened"
"Erythrospermum acuminatissimum","Not Threatened"
"Erythroxylum alaternifolium","Not Evaluated"
"Erythroxylum brevipes","Not Evaluated"
"Erythroxylum coriaceum","Not Evaluated"
"Erythroxylum ellipticum","Not Threatened"
"Erythroxylum minutifolium","Not Evaluated"
"Erythroxylum zambesiacum","Not Threatened"
"Escallonia angustifolia","Not Evaluated"
"Espadaea amoena","Not Evaluated"
"Eucalyptus acroleuca","Not Threatened"
"Eucalyptus alba","Not Threatened"
"Eucalyptus ammophila","Not Threatened"
"Eucalyptus apodophylla","Not Threatened"
"Eucalyptus apothalassica","Not Threatened"
"Eucalyptus arachnaea","Not Threatened"
"Eucalyptus atrata","Not Threatened"
"Eucalyptus bakeri","Not Threatened"
"Eucalyptus beaniana","Not Threatened"
"Eucalyptus brachyandra","Not Threatened"
"Eucalyptus brassiana","Not Threatened"
"Eucalyptus broviniensis","Not Threatened"
"Eucalyptus brownii","Not Threatened"
"Eucalyptus ceracea","Not Threatened"
"Eucalyptus chartaboma","Not Threatened"
"Eucalyptus chlorophylla","Not Threatened"
"Eucalyptus confluens","Not Threatened"
"Eucalyptus corynodes","Not Threatened"
"Eucalyptus cullenii","Not Threatened"
"Eucalyptus decolor","Not Threatened"
"Eucalyptus decorticans","Not Threatened"
"Eucalyptus distans","Not Threatened"
"Eucalyptus erosa","Not Threatened"
"Eucalyptus exilipes","Not Threatened"
"Eucalyptus farinosa","Vulnerable"
"Eucalyptus fitzgeraldii","Not Threatened"
"Eucalyptus gigantangion","Not Threatened"
"Eucalyptus glomericassis","Not Threatened"
"Eucalyptus granitica","Not Threatened"
"Eucalyptus grisea","DD"
"Eucalyptus hallii","Not Threatened"
"Eucalyptus herbertiana","Not Threatened"
"Eucalyptus infera","Vulnerable"
"Eucalyptus kabiana","Threatened"
"Eucalyptus koolpinensis","Not Threatened"
"Eucalyptus latisinensis","Not Threatened"
"Eucalyptus leptophleba","Not Threatened"
"Eucalyptus lirata","Not Threatened"
"Eucalyptus lockyeri","Not Threatened"
"Eucalyptus mediocris","Not Threatened"
"Eucalyptus megasepala","Not Threatened"
"Eucalyptus microneura","Not Threatened"
"Eucalyptus miniata","Not Threatened"
"Eucalyptus moluccana","Vulnerable"
"Eucalyptus mooreana","Not Threatened"
"Eucalyptus nudicaulis","Threatened"
"Eucalyptus oligantha","Not Threatened"
"Eucalyptus ordiana","Not Threatened"
"Eucalyptus orgadophila","Not Threatened"
"Eucalyptus orthostemon","Threatened"
"Eucalyptus pachycalyx","Not Threatened"
"Eucalyptus paedoglauca","DD"
"Eucalyptus panda","Not Threatened"
"Eucalyptus patellaris","Not Threatened"
"Eucalyptus pellita","Not Threatened"
"Eucalyptus persistens","Not Threatened"
"Eucalyptus phoenicea","Not Threatened"
"Eucalyptus platyphylla","Not Threatened"
"Eucalyptus provecta","Not Threatened"
"Eucalyptus quadricostata","Not Threatened"
"Eucalyptus raveretiana","Not Threatened"
"Eucalyptus recta","Threatened"
"Eucalyptus rhombica","Not Threatened"
"Eucalyptus rupestris","Not Threatened"
"Eucalyptus shirleyi","Not Threatened"
"Eucalyptus sicilifolia","Not Threatened"
"Eucalyptus similis","Not Threatened"
"Eucalyptus staigeriana","Not Threatened"
"Eucalyptus tardecidens","Not Threatened"
"Eucalyptus taurina","Not Threatened"
"Eucalyptus tectifica","Not Threatened"
"Eucalyptus tetrodonta","Not Threatened"
"Eucalyptus tholiformis","Not Threatened"
"Eucalyptus thozetiana","Not Threatened"
"Eucalyptus tintinnans","Not Threatened"
"Eucalyptus umbrawarrensis","Not Threatened"
"Eucalyptus whitei","Not Threatened"
"Eucalyptus wubinensis","Threatened"
"Eucalyptus xerothermica","Not Threatened"
"Eucryphia glutinosa","Threatened"
"Eucryphia wilkiei","Not Evaluated"
"Eugenia analamerensis","Threatened"
"Eugenia bosseri","Not Evaluated"
"Eugenia clarensis","Not Evaluated"
"Eugenia farameoides","Not Evaluated"
"Eugenia gibberosa","Not Evaluated"
"Eugenia glabrata","Not Evaluated"
"Eugenia lagoensis","Threatened"
"Eugenia oligandra","Not Evaluated"
"Eugenia piloesis","Not Threatened"
"Eugenia pleurocarpa","Not Threatened"
"Eugenia retinadenia","Not Evaluated"
"Eugenia umtamvunensis","Vulnerable"
"Eugenia zuluensis","Not Threatened"
"Eulychnia acida","Not Threatened"
"Euonymus australianus","Not Threatened"
"Euphorbia cassythoides","Not Evaluated"
"Euphorbia confinalis","Not Evaluated"
"Euphorbia cupularis","Not Threatened"
"Euphorbia excelsa","Not Evaluated"
"Euphorbia friesiorum","Vulnerable"
"Euphorbia gossypina","Not Evaluated"
"Euphorbia helenae","Not Evaluated"
"Euphorbia plumerioides","Not Threatened"
"Euphorbia podocarpifolia","Not Evaluated"
"Euphorbia scheffleri","Not Evaluated"
"Euphorbia triangularis","Not Threatened"
"Euphorbia zoutpansbergensis","Not Threatened"
"Eupomatia barbata","Not Evaluated"
"Euroschinus falcatus","Not Threatened"
"Everistia vacciniifolia","Not Threatened"
"Excoecaria dallachyana","Not Threatened"
"Excoecaria parvifolia","Not Threatened"
"Exostema purpureum","Not Evaluated"
"Exostema salicifolium","Not Evaluated"
"Exostema spinosum","Not Evaluated"
"Fagus orientalis","Not Threatened"
"Falcataria toona","Not Threatened"
"Ficus albipila","Not Threatened"
"Ficus atricha","Not Threatened"
"Ficus carica","Not Threatened"
"Ficus coronulata","Not Threatened"
"Ficus crassipes","Not Threatened"
"Ficus destruens","Not Threatened"
"Ficus leptoclada","Not Threatened"
"Ficus magdalenica","Not Evaluated"
"Ficus pleurocarpa","Not Evaluated"
"Ficus podocarpifolia","Not Threatened"
"Ficus scabra","Not Threatened"
"Ficus scobina","Not Threatened"
"Ficus subpuberula","Not Threatened"
"Ficus tettensis","Not Threatened"
"Ficus triradiata","Not Evaluated"
"Ficus watkinsiana","Not Threatened"
"Flindersia acuminata","Not Threatened"
"Flindersia bourjotiana","Not Threatened"
"Flindersia brassii","Not Evaluated"
"Flindersia brayleyana","Not Threatened"
"Flindersia collina","Not Threatened"
"Flindersia dissosperma","Not Threatened"
"Flindersia schottiana","Not Threatened"
"Flindersia xanthoxyla","Not Threatened"
"Flueggea acidoton","Not Evaluated"
"Fontainea picrosperma","Not Evaluated"
"Fontainea rostrata","Not Evaluated"
"Fontainea venosa","Not Evaluated"
"Forgesia racemosa","Not Evaluated"
"Franciscodendron laurifolium","Not Evaluated"
"Fraxinus angustifolia","Not Threatened"
"Fraxinus longicuspis","Not Threatened"
"Fraxinus punctata","DD"
"Galpinia transvaalica","Not Threatened"
"Ganophyllum falcatum","Not Threatened"
"Garcinia aristata","Threatened"
"Garcinia brassii","Not Evaluated"
"Garcinia gerrardii","Not Threatened"
"Garcinia gibbsiae","Not Evaluated"
"Garcinia revoluta","Not Evaluated"
"Garcinia ruscifolia","Not Evaluated"
"Garcinia serpentini","Not Evaluated"
"Garcinia warrenii","Not Threatened"
"Gardenia actinocarpa","Not Evaluated"
"Gardenia brachythamnus","Not Evaluated"
"Gardenia brevicalyx","Vulnerable"
"Gardenia cornuta","Not Evaluated"
"Gardenia dacryoides","Not Threatened"
"Gardenia ewartii","Not Threatened"
"Gardenia fucata","Not Threatened"
"Gardenia jabiluka","Not Evaluated"
"Gardenia leopoldiana","Not Evaluated"
"Gardenia megasperma","Not Threatened"
"Gardenia ovularis","Not Evaluated"
"Gardenia pyriformis","Not Threatened"
"Gardenia resinosa","Not Threatened"
"Gardenia sambiranensis","Vulnerable"
"Gardenia scabrella","Not Threatened"
"Gardenia schwarzii","Not Threatened"
"Gardenia sericea","Not Evaluated"
"Gardenia tessellaris","Not Threatened"
"Gardenia vilhelmii","Not Threatened"
"Garrya fadyenii","Not Threatened"
"Geijera paniculata","Not Evaluated"
"Gerrardina foliosa","Not Threatened"
"Gesneria cubensis","Not Evaluated"
"Gesneria viridiflora","Not Evaluated"
"Gillbeea adenopetala","Not Evaluated"
"Gillbeea whypallana","Not Evaluated"
"Glochidion apodogynum","Not Threatened"
"Glochidion barronense","Not Evaluated"
"Glochidion disparipes","Not Threatened"
"Glochidion hylandii","Not Threatened"
"Glochidion sessiliflorum","Not Threatened"
"Glycosmis macrophylla","Not Threatened"
"Glycosmis trifoliata","Not Threatened"
"Gmelina fasciculiflora","Not Evaluated"
"Gmelina leichardtii","Not Evaluated"
"Goniothalamus australis","Not Evaluated"
"Gonzalagunia brachyantha","Not Evaluated"
"Gossia acmenoides","Not Evaluated"
"Gossia bamagensis","Not Evaluated"
"Gossia bidwillii","Not Evaluated"
"Gossia dallachyana","Not Evaluated"
"Gossia floribunda","Not Threatened"
"Gossia gonoclada","Not Evaluated"
"Gossia grayi","Not Evaluated"
"Gossia hillii","Not Evaluated"
"Gossia inophloia","Not Evaluated"
"Gossia lewisensis","Not Evaluated"
"Gossia lucida","Not Evaluated"
"Gossia macilwraithensis","Not Evaluated"
"Gossia myrsinocarpa","Not Evaluated"
"Gossia pubiflora","Not Evaluated"
"Gossia punctata","Not Evaluated"
"Gossia retusa","Not Evaluated"
"Gossia shepherdii","Not Evaluated"
"Gossypium lobatum","Threatened"
"Grevillea agrifolia","Not Threatened"
"Grevillea baileyana","Not Threatened"
"Grevillea banksii","Not Threatened"
"Grevillea coriacea","Not Threatened"
"Grevillea dimidiata","Not Threatened"
"Grevillea erythroclada","Not Threatened"
"Grevillea glauca","Not Threatened"
"Grevillea helmsiae","Not Threatened"
"Grevillea mimosoides","Not Threatened"
"Grevillea sessilis","Not Threatened"
"Grevillea whiteana","Not Threatened"
"Grewia oxyphylla","Not Threatened"
"Greyia radlkoferi","Not Threatened"
"Grimmeodendron eglandulosum","Not Threatened"
"Guapira discolor","Not Threatened"
"Guapira rufescens","Not Evaluated"
"Guatteria blainii","Not Threatened"
"Guatteria moralesii","Not Evaluated"
"Guettarda calyptrata","Not Evaluated"
"Guettarda cueroensis","Not Evaluated"
"Guettarda ferruginea","Not Evaluated"
"Guettarda lindeniana","Not Evaluated"
"Guettarda monocarpa","Not Evaluated"
"Guettarda shaferi","Not Evaluated"
"Guettarda urbanii","Not Evaluated"
"Guilfoylia monostylis","Not Threatened"
"Guioa acutifolia","Not Threatened"
"Guioa lasioneura","Not Threatened"
"Guioa montana","Not Evaluated"
"Guioa rhoifolia","Not Evaluated"
"Guioa semiglauca","Not Threatened"
"Gustavia longifuniculata","Vulnerable"
"Gyminda orbicularis","Vulnerable"
"Gymnanthes albicans","Not Evaluated"
"Gymnosporia devenishii","Not Evaluated"
"Gymnosporia glaucophylla","Not Threatened"
"Gymnosporia grandifolia","Not Threatened"
"Gymnosporia rubra","Not Threatened"
"Gymnostoma australianum","Not Evaluated"
"Haenianthus salicifolius","Not Evaluated"
"Halfordia kendack","Not Threatened"
"Harpalyce cubensis","Not Threatened"
"Harpullia pendula","Not Threatened"
"Hebestigma cubense","Not Evaluated"
"Hedycarya dorstenioides","Not Threatened"
"Helicteres semitriloba","Not Threatened"
"Henriettea squamata","Vulnerable"
"Heritiera actinophylla","Not Threatened"
"Heritiera ornithocephala","Not Threatened"
"Heteropyxis natalensis","Not Threatened"
"Heterosavia bahamensis","Not Threatened"
"Heterosavia erythroxyloides","Not Evaluated"
"Heterosavia laurifolia","Not Evaluated"
"Heterosavia maculata","Not Evaluated"
"Hexaspora pubescens","Not Evaluated"
"Hibiscus elatus","Not Threatened"
"Hibiscus hamabo","Not Evaluated"
"Hibiscus heterophyllus","Not Threatened"
"Hieronyma cubana","Not Evaluated"
"Hieronyma nipensis","Not Evaluated"
"Hodgkinsonia ovatiflora","Not Threatened"
"Hollandaea sayeriana","Threatened"
"Homalium cauliflorum","Threatened"
"Homalium longistaminum","Threatened"
"Homalium perrieri","Vulnerable"
"Humbertioturraea maculata","Threatened"
"Hydriastele wendlandiana","Not Threatened"
"Hylandia dockrillii","Not Evaluated"
"Hyperacanthus amoenus","Not Threatened"
"Hypericum styphelioides","Not Evaluated"
"Idiospermum australiense","Not Evaluated"
"Ilex colchica","Not Evaluated"
"Ilex gundlachiana","Not Evaluated"
"Ilex hypaneura","Not Evaluated"
"Ilex krugiana","Not Threatened"
"Ilex velutina","Not Threatened"
"Indigofera himalayensis","DD"
"Irvingbaileya australis","Not Evaluated"
"Ixora beckleri","Not Threatened"
"Ixora timorensis","Not Threatened"
"Jacaranda caerulea","Not Threatened"
"Jacquinia keyensis","Not Threatened"
"Jatropha cordata","Not Evaluated"
"Jatropha integerrima","Not Evaluated"
"Jatropha stephani","Threatened"
"Jubaea chilensis","Threatened"
"Juglans jamaicensis","Vulnerable"
"Juniperus drupacea","Not Threatened"
"Juniperus excelsa","Not Threatened"
"Juniperus foetidissima","Not Threatened"
"Juniperus oxycedrus","Not Threatened"
"Juniperus seravschanica","Not Evaluated"
"Kageneckia lanceolata","Vulnerable"
"Karomia gigas","Threatened"
"Karomia speciosa","Not Threatened"
"Kingia australis","Not Threatened"
"Kirkia wilmsii","Not Threatened"
"Kraussia floribunda","Not Threatened"
"Labourdonnaisia calophylloides","Not Evaluated"
"Labramia platanoides","Not Threatened"
"Laccospadix australasicus","Not Threatened"
"Lagetta valenzuelana","Not Evaluated"
"Lamanonia brasiliensis","Not Evaluated"
"Lamprolobium fruticosum","Not Evaluated"
"Lannea alata","Not Threatened"
"Larsenaikia ochreata","Not Threatened"
"Lasianthus lanceolatus","Not Evaluated"
"Lasiocroton bahamensis","Not Evaluated"
"Latania lontaroides","Threatened"
"Lenwebbia lasioclada","Not Evaluated"
"Leptospermum brachyandrum","Not Threatened"
"Leptospermum lamellatum","Not Threatened"
"Leptospermum madidum","DD"
"Leptospermum wooroonooran","Not Evaluated"
"Lethedon setosa","Not Evaluated"
"Leucosidea sericea","Not Threatened"
"Leucothrinax morrisii","Not Threatened"
"Licuala ramsayi","Not Threatened"
"Lindera sericea","Not Threatened"
"Linospadix microcaryus","Not Evaluated"
"Linospadix minor","Not Threatened"
"Liquidambar orientalis","Threatened"
"Lithomyrtus cordata","DD"
"Lithomyrtus retusa","DD"
"Litsea bindoniana","Not Threatened"
"Litsea fawcettiana","Not Threatened"
"Litsea leefeana","Not Threatened"
"Litsea reticulata","Not Threatened"
"Livistona alfredii","Threatened"
"Livistona concinna","Not Evaluated"
"Livistona decora","Not Threatened"
"Livistona drudei","Threatened"
"Livistona eastonii","Not Threatened"
"Livistona fulva","Not Evaluated"
"Livistona humilis","Not Evaluated"
"Livistona inermis","Not Threatened"
"Livistona lorophylla","Not Threatened"
"Livistona mariae","Not Threatened"
"Livistona muelleri","Not Evaluated"
"Livistona nasmophila","Vulnerable"
"Livistona nitida","Not Evaluated"
"Lonchocarpus lilloi","Not Evaluated"
"Lonchocarpus longipes","Not Evaluated"
"Lonicera nummulariifolia","Not Threatened"
"Lophostemon grandiflorus","DD"
"Lophostemon lactifluus","DD"
"Ludia erosifolia","Threatened"
"Lundinia plumbea","Not Evaluated"
"Lyonia latifolia","Not Evaluated"
"Lyonothamnus floribundus","Threatened"
"Lysiloma sabicu","Not Threatened"
"Macadamia integrifolia","Vulnerable"
"Macadamia ternifolia","Threatened"
"Macaranga dallachyana","Not Evaluated"
"Macaranga inamoena","Not Threatened"
"Macaranga involucrata","Not Threatened"
"Macaranga seemannii","Not Threatened"
"Macaranga subdentata","Not Threatened"
"Machaonia microphylla","Not Evaluated"
"Machaonia pauciflora","Not Evaluated"
"Machilus japonica","Not Evaluated"
"Macrocarpaea maguirei","Not Evaluated"
"Maerua rosmarinoides","Not Threatened"
"Magnolia cubensis","Vulnerable"
"Magnolia minor","Vulnerable"
"Magnolia stellata","Threatened"
"Mallotus claoxyloides","Not Threatened"
"Mallotus discolor","Not Threatened"
"Mallotus dispersus","Vulnerable"
"Mallotus ficifolius","Not Evaluated"
"Mallotus megadontus","Not Evaluated"
"Mallotus surculosus","Not Evaluated"
"Malpighia cnide","Not Evaluated"
"Malpighia megacantha","Not Evaluated"
"Malus hupehensis","Not Threatened"
"Manilkara concolor","Not Evaluated"
"Manilkara jaimiqui","Not Threatened"
"Manilkara mayarensis","Threatened"
"Manilkara valenzuelana","Vulnerable"
"Margaritaria dubium-traceyi","Not Threatened"
"Mauloutchia sambiranensis","Threatened"
"Maytenus buxifolia","Not Threatened"
"Melaleuca alsophila","Not Threatened"
"Melaleuca argentea","DD"
"Melaleuca cajuputi","Not Threatened"
"Melaleuca citrolens","DD"
"Melaleuca clarksonii","Not Threatened"
"Melaleuca dealbata","DD"
"Melaleuca fluviatilis","Not Threatened"
"Melaleuca foliolosa","Not Threatened"
"Melaleuca minutifolia","DD"
"Melaleuca saligna","Not Threatened"
"Melaleuca sericea","DD"
"Melaleuca squamophloia","Not Evaluated"
"Melaleuca stenostachya","DD"
"Melaleuca stipitata","Not Evaluated"
"Melaleuca tamariscina","Not Threatened"
"Melicope bonwickii","Not Threatened"
"Melicope micrococca","Not Threatened"
"Melicope sambiranensis","Threatened"
"Melicope xanthoxyloides","Not Threatened"
"Memecylon bachmannii","Not Evaluated"
"Mespilus germanica","Not Threatened"
"Metopium toxiferum","Not Threatened"
"Micrococca capensis","Not Evaluated"
"Micropholis polita","Vulnerable"
"Miliusa brahei","Not Threatened"
"Mimosa lingvatouana","Threatened"
"Mimusops obovata","Not Threatened"
"Mimusops sambiranensis","Threatened"
"Mischarytera lautereriana","Not Threatened"
"Mischarytera macrobotrys","Not Threatened"
"Mitriostigma axillare","Not Evaluated"
"Morella punctata","Not Evaluated"
"Mosiera bullata","Not Evaluated"
"Mosiera calycolpoides","Not Evaluated"
"Mosiera longipes","Not Threatened"
"Motherwellia haplosciadea","Not Evaluated"
"Mouriri valenzuelana","Not Evaluated"
"Myrceugenia exsucca","Not Evaluated"
"Myrcia gundlachii","Not Evaluated"
"Myrcia manacalensis","Not Evaluated"
"Myrsine benthamiana","Not Threatened"
"Necepsia castaneifolia","Vulnerable"
"Nectandra minima","Threatened"
"Nectandra venulosa","DD"
"Neobracea ekmanii","Not Evaluated"
"Neobracea valenzuelana","Not Evaluated"
"Neofabricia mjoebergii","Not Evaluated"
"Neofabricia sericisepala","Not Threatened"
"Neolitsea aciculata","Not Evaluated"
"Neolitsea dealbata","Not Threatened"
"Neoroepera buxifolia","Not Evaluated"
"Nesogordonia fertilis","Threatened"
"Nesogordonia normandii","Vulnerable"
"Niemeyera chartacea","Not Evaluated"
"Niemeyera prunifera","Not Threatened"
"Normanbya normanbyi","Vulnerable"
"Noronhia peglerae","Not Evaluated"
"Noronhia sambiranensis","Not Threatened"
"Notelaea pungens","Not Evaluated"
"Nothofagus antarctica","Not Threatened"
"Nothofagus betuloides","Not Threatened"
"Nothofagus nitida","Not Threatened"
"Nothofagus pumilio","Not Threatened"
"Notospartium torulosum","Not Threatened"
"Nuxia glomerulata","Not Threatened"
"Obetia tenax","Not Threatened"
"Ochna glauca","Not Threatened"
"Ochna natalitia","Not Threatened"
"Ochna pretoriensis","Not Evaluated"
"Ochrosia elliptica","Not Threatened"
"Ochrosia kilneri","Not Evaluated"
"Ocotea cuneata","Not Threatened"
"Ocotea reticularis","Not Evaluated"
"Ocotea sambiranensis","Threatened"
"Ocotea spathulata","Vulnerable"
"Ocotea tsaratananensis","Threatened"
"Ocotea wrightii","Not Threatened"
"Olearia fimbriata","Not Evaluated"
"Olearia fragrantissima","Not Threatened"
"Olearia hectorii","Not Evaluated"
"Olearia lyallii","Not Evaluated"
"Olearia polita","Threatened"
"Olearia townsonii","Not Threatened"
"Olinia huillensis","Not Threatened"
"Omphalea celata","Not Evaluated"
"Omphalea hypoleuca","Not Evaluated"
"Omphalea trichotoma","Not Evaluated"
"Oraniopsis appendiculata","Not Evaluated"
"Oreopanax thaumasiophyllus","Threatened"
"Ormosia ormondii","Not Evaluated"
"Osmanthus heterophyllus","Not Evaluated"
"Osmanthus venosus","Not Evaluated"
"Otholobium wilmsii","Not Threatened"
"Ouratea striata","Not Evaluated"
"Ozoroa engleri","Not Threatened"
"Ozoroa longipes","Not Threatened"
"Ozoroa sphaerocarpa","Not Threatened"
"Pachira cubensis","Not Evaluated"
"Pachira emarginata","Not Evaluated"
"Palaquium galactoxylum","Not Threatened"
"Palicourea alpina","Not Evaluated"
"Pandanus alpestris","Vulnerable"
"Pandanus aquaticus","Not Threatened"
"Pandanus basedowii","Not Evaluated"
"Pandanus brookei","Not Evaluated"
"Pandanus cookii","Not Threatened"
"Pandanus linguiformis","Threatened"
"Pandanus longipes","Threatened"
"Pandanus mammillaris","Threatened"
"Pandanus maromokotrensis","Threatened"
"Pandanus oblatus","Not Evaluated"
"Pandanus saxatilis","Threatened"
"Pandanus solms-laubachii","Not Threatened"
"Pandanus spiralis","Not Threatened"
"Pandanus tsaratananensis","Threatened"
"Pandanus utilis","Not Evaluated"
"Parinari nonda","Not Threatened"
"Parkia madagascariensis","Vulnerable"
"Pavetta cooperi","Not Threatened"
"Pavetta edentula","Not Threatened"
"Pavetta inandensis","Not Threatened"
"Pavetta kimberleyana","Not Threatened"
"Pavetta muelleri","Not Threatened"
"Pavetta teitana","Vulnerable"
"Pavetta trichardtensis","Not Threatened"
"Peponidium arenesianum","Threatened"
"Peponidium pervilleanum","Vulnerable"
"Peponidium velutinum","Vulnerable"
"Pera bumeliifolia","Not Threatened"
"Pera ekmanii","Not Evaluated"
"Pera polylepis","Not Evaluated"
"Pereskia zinniiflora","Vulnerable"
"Persoonia elliptica","Not Threatened"
"Petalostigma banksii","Not Threatened"
"Petalostigma triloculare","Not Threatened"
"Phaleria biflora","Not Evaluated"
