"Species","IUCNstatus"
"Archidendron_tetraphyllum",NA
"Archidendron_tjendana","EN"
"Archidendron_tonkinense",NA
"Archidendron_trichophyllum",NA
"Archidendron_trifoliolatum","CR"
"Archidendron_xichouense",NA
"Archidendropsis_fulgens",NA
"Archidendropsis_glandulosa","VU"
"Archidendropsis_lentiscifolia","VU"
"Archidendropsis_macradenia",NA
"Archidendropsis_oblonga",NA
"Archidendropsis_sepikensis","DD"
"Archidendropsis_spicata","EN"
"Archontophoenix_myolensis","VU"
"Ardisia_anchicayana","LC"
"Ardisia_angucianensis","CR"
"Ardisia_angustata",NA
"Ardisia_apoda","CR"
"Ardisia_brachypoda",NA
"Ardisia_chrysophyllifolia",NA
"Ardisia_coloradoana","DD"
"Ardisia_conglomerata","DD"
"Ardisia_crassa","DD"
"Ardisia_cuneata","LC"
"Ardisia_curvula",NA
"Ardisia_daphinifolia","VU"
"Ardisia_dukei","EN"
"Ardisia_eglandulosa",NA
"Ardisia_esculenta",NA
"Ardisia_eximia",NA
"Ardisia_fruticosa","LC"
"Ardisia_generalensis","CR"
"Ardisia_gigantea","DD"
"Ardisia_gracilenta",NA
"Ardisia_grisebachiana",NA
"Ardisia_herrerana","DD"
"Ardisia_hugonensis","LC"
"Ardisia_intibucana","EN"
"Ardisia_killipii","CR"
"Ardisia_lucidula",NA
"Ardisia_lundelliana","DD"
"Ardisia_manglillo","LC"
"Ardisia_marojejyensis","CR"
"Ardisia_martinensis","VU"
"Ardisia_missionis",NA
"Ardisia_murtonii",NA
"Ardisia_nervosa",NA
"Ardisia_nigropilosa",NA
"Ardisia_oocarpa",NA
"Ardisia_pachysandra",NA
"Ardisia_palustris",NA
"Ardisia_pauciflora",NA
"Ardisia_polyactis",NA
"Ardisia_polycephala",NA
"Ardisia_popayanensis","LC"
"Ardisia_praetervisa",NA
"Ardisia_procera","EN"
"Ardisia_pseudoracemiflora","LC"
"Ardisia_puberula",NA
"Ardisia_pubicalyx","LC"
"Ardisia_quangnamensis",NA
"Ardisia_ravida",NA
"Ardisia_ridleyi","LC"
"Ardisia_ruedae","EN"
"Ardisia_sanmartensis","LC"
"Ardisia_smurfitana",NA
"Ardisia_sumatrana",NA
"Ardisia_teysmanniana","LC"
"Ardisia_urbanii","VU"
"Ardisia_verdisepala","EN"
"Ardisia_vesca",NA
"Areca_caliso","VU"
"Areca_concinna","EN"
"Areca_hutchinsoniana","EN"
"Areca_oxycarpa",NA
"Areca_tunku",NA
"Areca_whitfordii","VU"
"Arenga_brevipes",NA
"Arenga_hookeriana",NA
"Arenga_obtusifolia","LC"
"Arenga_wightii","VU"
"Arfeuillea_arborescens",NA
"Argocoffeopsis_lemblinii","EX"
"Argomuellera_lancifolia",NA
"Argyreia_roxburghii",NA
"Aripuana_cullmaniorum","EN"
"Aristogeitonia_gabonica","CR"
"Aristogeitonia_limoniifolia","DD"
"Aristogeitonia_perrieri","EN"
"Aristogeitonia_uapacifolia","CR"
"Armatocereus_laetus","LC"
"Armatocereus_matucanensis","LC"
