"species","IUCNstatus"
"Endospermum_domatiophorum","NotThreatened"
"Erythrina_berenices","NotThreatened"
"Erythrina_breviflora","NotThreatened"
"Erythrina_lanata","NotEvaluated"
"Erythrina_merrilliana","Threatened"
"Erythrina_oliviae","NotEvaluated"
"Erythrophleum_fordii","Threatened"
"Esenbeckia_nesiotica","Vulnerable"
"Eugenia_corrientina","NotEvaluated"
"Eugenia_crenularis","NotEvaluated"
"Eugenia_culminicola","NotEvaluated"
"Eugenia_doubledayi","Threatened"
"Eugenia_esteliensis","Vulnerable"
"Eugenia_farinacea","Threatened"
"Eugenia_locuples","Threatened"
"Eugenia_matogrossensis","NotThreatened"
"Eugenia_michoacanensis","NotThreatened"
"Eugenia_purpusii","Threatened"
"Eugenia_rekoi","NotEvaluated"
"Euonymus_gibber","NotEvaluated"
"Euonymus_glandulosus","NotThreatened"
"Euphorbia_brassii","Vulnerable"
"Euphorbia_buxoides","DD"
"Euphorbia_calyculata","NotThreatened"
"Euphorbia_coalcomanensis","Threatened"
"Euphorbia_decorsei","Threatened"
"Euphorbia_euonymoclada","NotThreatened"
"Euphorbia_tanquahuete","NotThreatened"
"Eurya_acuminatissima","NotEvaluated"
"Eurya_albiflora","NotThreatened"
"Eurya_brassii","NotThreatened"
"Eurya_ciliata","NotThreatened"
"Eurya_impressinervis","NotThreatened"
"Eurya_longisepala","NotThreatened"
"Eurya_patentipila","NotThreatened"
"Eurya_pluriflora","NotThreatened"
"Eurya_stenophylla","NotEvaluated"
"Eustigma_balansae","NotEvaluated"
"Exbucklandia_tonkinensis","NotThreatened"
"Exothea_diphylla","NotThreatened"
"Eysenhardtia_subcoriacea","Vulnerable"
"Fagraea_macroscypha","NotEvaluated"
"Fagraea_salticola","NotThreatened"
"Falcatifolium_papuanum","NotThreatened"
"Ficus_carautana","NotEvaluated"
"Ficus_complexa","NotThreatened"
"Ficus_endospermifolia","NotEvaluated"
"Ficus_francisci","NotEvaluated"
"Ficus_gibbsiae","NotEvaluated"
"Ficus_leptocalama","NotEvaluated"
"Ficus_macilenta","NotEvaluated"
"Ficus_microdictya","NotThreatened"
"Ficus_phaeosyce","NotThreatened"
"Ficus_pilulifera","NotThreatened"
"Ficus_porphyrochaete","NotThreatened"
"Ficus_pseudojaca","NotThreatened"
"Ficus_quercetorum","NotThreatened"
"Ficus_religiosa","NotThreatened"
"Ficus_robusta","NotThreatened"
"Ficus_saccata","NotThreatened"
"Ficus_semivestita","NotThreatened"
"Ficus_setiflora","NotThreatened"
"Firmiana_papuana","NotThreatened"
"Fitchia_nutans","Vulnerable"
"Forchhammeria_hintonii","Threatened"
"Forchhammeria_macrocarpa","NotThreatened"
"Fordia_cauliflora","NotThreatened"
"Forestiera_macrocarpa","Threatened"
"Fouquieria_formosa","NotThreatened"
"Fouquieria_leonilae","Threatened"
"Freziera_mexicana","NotEvaluated"
"Fuchsia_arborescens","NotThreatened"
"Furcraea_longaeva","NotThreatened"
"Garcinia_schraderi","NotThreatened"
"Gardenia_hainanensis","NotEvaluated"
"Gardenia_papuana","NotThreatened"
"Garrya_longifolia","NotThreatened"
"Geniostoma_randianum","NotThreatened"
"Gillbeea_papuana","NotThreatened"
"Gleditsia_australis","NotEvaluated"
"Gleditsia_fera","NotEvaluated"
"Glochidion_granulare","NotThreatened"
"Glochidion_kerangae","NotEvaluated"
"Glochidion_manono","Vulnerable"
"Gmelina_chinensis","NotThreatened"
"Gmelina_smithii","Vulnerable"
"Gomphandra_pseudoprasina","NotThreatened"
"Gomphandra_rarinervis","NotThreatened"
"Goniothalamus_clemensii","NotEvaluated"
"Gonocarpus_sanguineus","NotThreatened"
"Gossypium_aridum","Vulnerable"
"Gossypium_lobatum","Threatened"
"Guettarda_filipes","NotThreatened"
"Guettarda_humboldtensis","NotEvaluated"
"Guettarda_insularis","Threatened"
"Guioa_contracta","NotThreatened"
"Guioa_platycarpa","DD"
"Guioa_pseudoamabilis","NotThreatened"
"Guioa_subsericea","NotThreatened"
"Hamelia_rostrata","NotThreatened"
"Hamelia_xorullensis","NotThreatened"
"Hampea_tomentosa","NotThreatened"
