"species","IUCNstatus"
"Castanopsis_curtisii","NotThreatened"
"Castanopsis_evansii","NotEvaluated"
"Castanopsis_hainanensis","NotEvaluated"
"Castanopsis_lucida","NotEvaluated"
"Castanopsis_rhamnifolia","NotEvaluated"
"Castanopsis_schefferiana","NotEvaluated"
"Catostemma_altsonii","NotEvaluated"
"Cavacoa_baldwinii","NotThreatened"
"Cecropia_albicans","NotEvaluated"
"Cecropia_andina","NotEvaluated"
"Cecropia_heterochroma","NotThreatened"
"Cecropia_hispidissima","NotThreatened"
"Centrolobium_yavizanum","DD"
"Ceroxylon_amazonicum","Threatened"
"Ceroxylon_ceriferum","NotEvaluated"
"Cestrum_hirtum","NotEvaluated"
"Cestrum_undulatum","NotEvaluated"
"Chaetocarpus_gabonensis","Vulnerable"
"Chamaecrista_amabilis","Threatened"
"Chamaecrista_compitalis","NotEvaluated"
"Chamaecrista_fodinarum","NotEvaluated"
"Chamaecrista_subpeltata","Threatened"
"Chassalia_chartacea","NotEvaluated"
"Chelyocarpus_dianeurus","NotThreatened"
"Chimarrhis_cubensis","NotEvaluated"
"Chimarrhis_speciosa","NotThreatened"
"Chloroxylon_faho","Vulnerable"
"Chloroxylon_falcatum","Threatened"
"Chomelia_microloba","NotThreatened"
"Chomelia_rubra","DD"
"Chomelia_venezuelensis","NotThreatened"
"Chorisandrachne_diplosperma","NotEvaluated"
"Chorisepalum_psychotrioides","NotEvaluated"
"Chouxia_mollis","Threatened"
"Christiana_eburnea","NotEvaluated"
"Chrysochlamys_eclipes","NotThreatened"
"Chrysochlamys_membrillensis","DD"
"Chytranthus_klaineanus","NotEvaluated"
"Chytranthus_macrophyllus","NotThreatened"
"Chytranthus_sexlocularis","NotEvaluated"
"Cinchona_mutisii","Threatened"
"Cinnamomum_mollissimum","NotThreatened"
"Cinnamomum_rhynchophyllum","NotThreatened"
"Citharexylum_decorum","NotEvaluated"
"Citharexylum_obtusifolium","NotEvaluated"
"Citharexylum_subthyrsoideum","NotEvaluated"
"Clathrotropis_paradoxa","NotEvaluated"
"Clavija_parvula","Threatened"
"Clavija_sanctae-martae","Vulnerable"
"Cleistanthus_itsoghensis","NotThreatened"
"Cleistanthus_letouzeyi","NotEvaluated"
"Cleistanthus_maingayi","NotEvaluated"
"Cleistanthus_rufescens","NotEvaluated"
"Cleistanthus_vestitus","NotEvaluated"
"Cleistopholis_staudtii","NotThreatened"
"Clerodendrum_glandulosum","NotEvaluated"
"Clibadium_manabiense","Vulnerable"
"Clusia_drouetiana","NotEvaluated"
"Clusia_liesneri","NotThreatened"
"Clusia_mutica","Threatened"
"Clusia_osseocarpa","Vulnerable"
"Clusia_perscariosa","NotEvaluated"
"Clusia_savannarum","NotEvaluated"
"Clusia_tetragona","NotThreatened"
"Clusia_veneralensis","NotThreatened"
"Cnestis_mildbraedii","Vulnerable"
"Cnidoscolus_monsanto","DD"
"Coccoloba_darienensis","DD"
"Coccoloba_gentryi","NotThreatened"
"Coccoloba_johnstonii","NotThreatened"
"Coccoloba_manzinellensis","NotThreatened"
"Coccoloba_nicaraguensis","Threatened"
"Codiaeum_membranaceum","NotEvaluated"
"Coelostegia_griffithii","NotEvaluated"
"Coffea_bakossii","Threatened"
"Coffea_leonimontana","Threatened"
"Coffea_stenophylla","Vulnerable"
"Cola_angustifolia","Threatened"
"Cola_argentea","NotThreatened"
"Cola_attiensis","Threatened"
"Cola_bipindensis","NotEvaluated"
"Cola_boxiana","Threatened"
"Cola_brevipes","Vulnerable"
"Cola_cauliflora","NotThreatened"
"Cola_crispiflora","Vulnerable"
"Cola_duparquetiana","Vulnerable"
"Cola_ficifolia","NotThreatened"
"Cola_flaviflora","NotThreatened"
"Cola_gilgiana","NotEvaluated"
"Cola_hispida","NotEvaluated"
"Cola_mahoundensis","Vulnerable"
"Cola_megalophylla","Vulnerable"
"Cola_pachycarpa","NotThreatened"
"Cola_praeacuta","Threatened"
"Cola_ricinifolia","NotEvaluated"
"Cola_rostrata","NotThreatened"
"Cola_semecarpophylla","NotThreatened"
"Cola_suboppositifolia","Threatened"
"Colea_purpurascens","NotEvaluated"
"Colubrina_spinosa","NotThreatened"
"Comocladia_velutina","NotThreatened"
"Conceveiba_maynasensis","NotEvaluated"
"Condalia_henriquezii","NotThreatened"
"Connarus_ecuadorensis","Threatened"
"Connarus_megacarpus","NotEvaluated"
"Connarus_silvanensis","NotEvaluated"
"Connarus_williamsii","NotEvaluated"
"Conostegia_bigibbosa","NotEvaluated"
"Conostegia_centronioides","NotThreatened"
"Copaifera_majorina","Vulnerable"
"Cordia_allartii","Threatened"
"Cordia_anisophylla","NotThreatened"
"Cordia_aristeguietae","DD"
"Cordia_correae","DD"
"Cordia_fallax","NotEvaluated"
"Cordia_hatschbachii","Vulnerable"
"Cordia_lasiocalyx","NotThreatened"
"Cordia_leslieae","Vulnerable"
"Couepia_comosa","NotEvaluated"
"Couepia_exflexa","NotEvaluated"
"Couepia_longipetiolata","Threatened"
"Couepia_stipularis","DD"
"Couratari_riparia","NotEvaluated"
"Coursetia_paucifoliolata","Threatened"
"Coussapoa_brevipes","NotThreatened"
"Coussapoa_cupularis","DD"
"Coussapoa_nymphaeifolia","NotThreatened"
"Coussapoa_valaria","NotEvaluated"
"Coussapoa_vannifolia","NotEvaluated"
"Coussarea_brevipedunculata","DD"
"Coussarea_cerroazulensis","NotThreatened"
"Coussarea_durifolia","NotEvaluated"
"Coussarea_fanshawei","NotEvaluated"
"Coussarea_garciae","NotThreatened"
"Coussarea_loftonii","NotThreatened"
"Coussarea_mexicana","Threatened"
"Coussarea_venosa","NotThreatened"
"Coussarea_veraguensis","NotEvaluated"
"Crataegus_atrovirens","NotEvaluated"
"Crataegus_brachyacantha","NotThreatened"
"Crataegus_canadensis","NotEvaluated"
"Crataegus_enderbyensis","NotEvaluated"
"Crataegus_opaca","NotThreatened"
"Crataegus_orbicularis","NotEvaluated"
"Crateranthus_talbotii","Vulnerable"
"Craterispermum_aristatum","NotEvaluated"
"Cremastosperma_macrocarpum","Threatened"
"Cremastosperma_magdalenae","Threatened"
"Cremastosperma_pacificum","Threatened"
"Cremastosperma_panamense","NotThreatened"
"Cremastosperma_venezuelanum","NotThreatened"
"Cremastosperma_westrae","Threatened"
"Critonia_heteroneura","NotEvaluated"
"Crossothamnus_gentryi","Vulnerable"
"Croton_abutilifolius","NotEvaluated"
"Croton_brachypus","NotEvaluated"
"Croton_churutensis","NotEvaluated"
"Croton_corinthius","Threatened"
"Croton_curranii","NotThreatened"
"Croton_dictyophlebodes","Threatened"
"Croton_jorgei","NotEvaluated"
"Croton_malambo","NotEvaluated"
"Croton_pavonis","Threatened"
"Croton_rufolepidotus","Threatened"
"Croton_sexmetralis","NotThreatened"
"Croton_verapazensis","Vulnerable"
"Crotonogyne_manniana","NotThreatened"
"Crudia_ledermannii","NotThreatened"
"Crudia_subsimplicifolia","NotEvaluated"
"Crudia_zenkeri","NotThreatened"
"Cryosophila_cookii","Threatened"
"Cryosophila_williamsii","Threatened"
"Cryptocarya_burckeana","NotEvaluated"
"Cryptocarya_glaucocarpa","NotEvaluated"
"Cryptocarya_krameri","Vulnerable"
"Cryptocarya_rugulosa","NotThreatened"
"Cryptosepalum_pellegrinianum","NotThreatened"
"Cryptosepalum_staudtii","NotThreatened"
"Cuviera_talbotii","Vulnerable"
"Cuviera_trilocularis","NotEvaluated"
"Cuviera_truncata","NotEvaluated"
"Cyanea_duvalliorum","Threatened"
"Cyanea_horrida","Threatened"
"Cybianthus_caracasanus","NotThreatened"
"Cybianthus_cuspidatus","NotEvaluated"
"Cybianthus_stapfii","NotEvaluated"
"Cymbopetalum_lanugipetalum","NotThreatened"
"Cymbopetalum_oppositiflorum","NotThreatened"
"Cymbopetalum_sanchezii","Threatened"
"Cynometra_engleri","Threatened"
"Cynometra_fissicuspis","NotEvaluated"
"Cynometra_leonensis","NotThreatened"
"Cynometra_mannii","NotThreatened"
"Dacrycarpus_kinabaluensis","NotThreatened"
"Dacrydium_gibbsiae","NotThreatened"
"Dacryodes_camerunensis","NotEvaluated"
"Dacryodes_ebatom","NotEvaluated"
"Dacryodes_kukachkana","NotEvaluated"
"Dacryodes_macrophylla","NotThreatened"
"Dactyladenia_floribunda","NotThreatened"
"Dactyladenia_lehmbachii","NotThreatened"
"Dactyladenia_letestui","NotThreatened"
"Dactyladenia_pallescens","NotThreatened"
"Dactyladenia_staudtii","NotThreatened"
"Dactyladenia_whytei","NotThreatened"
"Dalbergia_agudeloi","NotThreatened"
"Dalbergia_andapensis","Threatened"
"Dalbergia_hainanensis","Vulnerable"
"Dasylepis_blackii","Threatened"
"Dasylepis_thomasii","NotThreatened"
"Deinbollia_maxima","Vulnerable"
"Deinbollia_oreophila","NotEvaluated"
"Deinbollia_saligna","Vulnerable"
"Dendropanax_amorimii","Threatened"
"Dendropanax_amplifolius","NotThreatened"
"Dendropanax_bahiensis","NotEvaluated"
"Dendropanax_borneensis","NotEvaluated"
"Dendropanax_bracteatus","Vulnerable"
"Dendrosenecio_erici-rosenii","NotThreatened"
"Dendrosenecio_johnstonii","NotThreatened"
"Dendrosenecio_meruensis","NotThreatened"
"Desmopsis_panamensis","NotThreatened"
"Dialium_kunstleri","NotThreatened"
"Dialium_procerum","NotThreatened"
"Dialyceras_discolor","Threatened"
"Dichaetanthera_altissima","Threatened"
"Dichapetalum_insigne","NotThreatened"
"Dichapetalum_virchowii","Vulnerable"
"Dictyocaryum_fuscum","Vulnerable"
"Dicymbe_altsonii","NotEvaluated"
"Dicymbe_jenmanii","NotEvaluated"
