"species","IUCNstatus"
"Dalbergia_odorifera","Vulnerable"
"Dalbergia_pinnata","NotThreatened"
"Dalbergia_polyadelpha","DD"
"Dalbergia_yunnanensis","NotThreatened"
"Daphniphyllum_paxianum","NotThreatened"
"Dasymaschalon_glaucum","NotEvaluated"
"Dasymaschalon_rostratum","NotEvaluated"
"Davidia_involucrata","NotEvaluated"
"Debregeasia_elliptica","NotEvaluated"
"Debregeasia_squamata","NotThreatened"
"Decaspermum_hainanense","NotThreatened"
"Dehaasia_hainanensis","NotEvaluated"
"Dendrocnide_kotoensis","NotEvaluated"
"Dendrocnide_sinuata","NotEvaluated"
"Dendrocnide_urentissima","NotEvaluated"
"Derris_alborubra","NotEvaluated"
"Deutzianthus_tonkinensis","NotThreatened"
"Dichapetalum_longipetalum","NotEvaluated"
"Dillenia_turbinata","NotEvaluated"
"Diospyros_anisocalyx","NotEvaluated"
"Diospyros_dasyphylla","NotEvaluated"
"Diospyros_diversilimba","NotEvaluated"
"Diospyros_dumetorum","NotThreatened"
"Diospyros_eriantha","NotEvaluated"
"Diospyros_glabra","NotThreatened"
"Diospyros_hainanensis","NotThreatened"
"Diospyros_howii","NotEvaluated"
"Diospyros_kotoensis","Threatened"
"Diospyros_longibracteata","NotEvaluated"
"Diospyros_siderophylla","NotThreatened"
"Diospyros_strigosa","NotEvaluated"
"Diospyros_vaccinioides","Threatened"
"Diospyros_yunnanensis","NotThreatened"
"Diplodiscus_trichospermus","NotEvaluated"
"Dipterocarpus_costatus","Vulnerable"
"Dirachma_socotrana","Vulnerable"
"Dirichletia_obovata","NotThreatened"
"Disepalum_petelotii","NotThreatened"
"Disepalum_plagioneurum","NotEvaluated"
"Distyliopsis_laurifolia","NotEvaluated"
"Dracaena_cambodiana","NotEvaluated"
"Dracaena_cinnabari","Vulnerable"
"Dracaena_cochinchinensis","NotEvaluated"
"Dracontomelon_duperreanum","NotEvaluated"
"Drimycarpus_racemosus","NotEvaluated"
"Drypetes_arcuatinervia","NotThreatened"
"Drypetes_congestiflora","NotEvaluated"
"Drypetes_cumingii","NotEvaluated"
"Drypetes_perreticulata","NotThreatened"
"Duperrea_pavettifolia","NotThreatened"
"Dysoxylum_grande","NotEvaluated"
"Eberhardtia_aurata","NotEvaluated"
"Eberhardtia_tonkinensis","NotEvaluated"
"Elaeagnus_griffithii","NotEvaluated"
"Elaeagnus_lanpingensis","NotEvaluated"
"Elaeagnus_loureiroi","NotEvaluated"
"Elaeagnus_sarmentosa","NotEvaluated"
"Elaeagnus_viridis","NotThreatened"
"Elaeagnus_wenshanensis","NotThreatened"
"Elaeocarpus_dubius","NotEvaluated"
"Elaeocarpus_gymnogynus","NotEvaluated"
"Elaeocarpus_hainanensis","NotEvaluated"
"Elaeocarpus_hayatae","NotEvaluated"
"Elaeocarpus_limitaneus","NotEvaluated"
"Elaeocarpus_nitentifolius","NotEvaluated"
"Elaeocarpus_poilanei","NotEvaluated"
"Elaeocarpus_varunua","NotEvaluated"
"Empleurum_unicapsulare","NotThreatened"
"Endiandra_coriacea","NotEvaluated"
"Endiandra_elaeocarpa","NotThreatened"
"Endospermum_chinense","NotEvaluated"
"Epiprinus_siletianus","NotEvaluated"
"Eriobotrya_fragrans","NotEvaluated"
"Eriobotrya_henryi","NotEvaluated"
"Eriobotrya_prinoides","NotEvaluated"
"Eriolaena_kwangsiensis","NotEvaluated"
"Eriolaena_spectabilis","NotThreatened"
"Erythrina_arborescens","NotEvaluated"
"Erythrina_burana","NotThreatened"
"Erythrophleum_fordii","Threatened"
"Erythroxylum_sinense","NotThreatened"
"Eucalyptus_morrisbyi","Threatened"
"Eucalyptus_surgens","DD"
"Euclea_balfourii","Vulnerable"
"Euclea_laurina","Vulnerable"
"Euclea_tomentosa","NotThreatened"
"Euonymus_bockii","NotEvaluated"
"Euonymus_gibber","NotEvaluated"
"Euonymus_glaber","NotEvaluated"
"Euonymus_pallidifolius","NotEvaluated"
"Euonymus_rehderianus","NotThreatened"
"Euonymus_tsoi","NotEvaluated"
"Euphorbia_antiquorum","NotThreatened"
"Euphorbia_arbuscula","NotThreatened"
"Euphorbia_socotrana","Vulnerable"
"Eurya_cavinervis","NotThreatened"
"Eurya_ciliata","NotThreatened"
"Eurya_distichophylla","NotThreatened"
"Eurya_henryi","NotEvaluated"
"Eurya_oblonga","NotEvaluated"
"Eurya_obtusifolia","NotEvaluated"
"Eurya_pyracanthifolia","NotThreatened"
"Eurya_quinquelocularis","NotEvaluated"
"Eurya_trichocarpa","NotThreatened"
"Eustigma_balansae","NotEvaluated"
"Excoecaria_cochinchinensis","NotThreatened"
"Excoecaria_formosana","NotEvaluated"
"Ficus_abelii","NotThreatened"
"Ficus_altissima","NotThreatened"
"Ficus_capillipes","NotEvaluated"
"Ficus_costata","NotEvaluated"
"Ficus_cyrtophylla","NotThreatened"
"Ficus_elastica","NotThreatened"
"Ficus_esquiroliana","NotEvaluated"
"Ficus_fulva","NotThreatened"
"Ficus_henryi","NotThreatened"
"Ficus_hookeriana","NotEvaluated"
"Ficus_ischnopoda","NotThreatened"
"Ficus_langkokensis","NotThreatened"
"Ficus_orthoneura","NotEvaluated"
"Ficus_palmata","NotThreatened"
"Ficus_praetermissa","NotEvaluated"
"Ficus_pubigera","NotThreatened"
"Ficus_pyriformis","NotThreatened"
"Ficus_simplicissima","NotEvaluated"
"Ficus_tsiangii","NotThreatened"
"Ficus_tuphapensis","NotEvaluated"
"Ficus_variolosa","NotThreatened"
"Ficus_vasculosa","NotThreatened"
"Ficus_vasta","NotThreatened"
"Firmiana_kwangsiensis","NotEvaluated"
"Fitchia_nutans","Vulnerable"
"Flueggea_gracilis","NotEvaluated"
"Frangula_henryi","NotEvaluated"
"Fraxinus_malacophylla","NotThreatened"
"Gamblea_pseudoevodiifolia","NotEvaluated"
"Garcinia_bracteata","NotThreatened"
"Garcinia_cochinchinensis","NotEvaluated"
"Garcinia_linii","Threatened"
"Garcinia_paucinervis","Threatened"
"Garcinia_subelliptica","NotEvaluated"
"Garcinia_xanthochymus","NotThreatened"
"Gardenia_hainanensis","NotEvaluated"
"Garuga_forrestii","NotThreatened"
"Gironniera_subaequalis","NotThreatened"
"Gleditsia_australis","NotEvaluated"
"Gleditsia_fera","NotEvaluated"
"Gleditsia_rolfei","Threatened"
"Glochidion_manono","Vulnerable"
"Glochidion_triandrum","NotThreatened"
"Gluta_cambodiana","NotEvaluated"
