"Species","IUCNstatus"
"Claoxylon_stapfianum","Not Threatened"
"Cleidion_capuronii","Threatened"
"Cleistanthus_decurrens","Not Evaluated"
"Cleistanthus_helferi","Not Evaluated"
"Cleistanthus_hirsutulus","Not Evaluated"
"Cleistanthus_maingayi","Not Evaluated"
"Cleistanthus_megacarpus","Not Evaluated"
"Cleistanthus_perrieri","Not Threatened"
"Cleistanthus_pubens","Not Evaluated"
"Cleistanthus_rufescens","Not Evaluated"
"Cleistanthus_vestitus","Not Evaluated"
"Clerodendrum_adenophysum","Not Threatened"
"Clerodendrum_disparifolium","Not Threatened"
"Clerodendrum_petunioides","Not Evaluated"
"Clerodendrum_rubellum","Not Evaluated"
"Clerodendrum_trichanthum","Not Evaluated"
"Clidemia_longipedunculata","Not Threatened"
"Cliftonia_monophylla","Not Threatened"
"Clusia_drouetiana","Not Evaluated"
"Clusia_major","Not Evaluated"
"Coelocaryon_oxycarpum","Not Evaluated"
"Coelostegia_griffithii","Not Evaluated"
"Coffea_arenesiana","Threatened"
"Coffea_coursiana","Vulnerable"
"Coffea_homollei","Vulnerable"
"Coffea_lulandoensis","Vulnerable"
"Coffea_mangoroensis","Not Threatened"
"Coffea_mcphersonii","Threatened"
"Coffea_millotii","Not Threatened"
"Coffea_richardii","Not Threatened"
"Coffea_sambavensis","Threatened"
"Coffea_stenophylla","Vulnerable"
"Cola_angustifolia","Threatened"
"Cola_attiensis","Threatened"
"Cola_boxiana","Threatened"
"Cola_buntingii","Not Threatened"
"Cola_reticulata","Vulnerable"
"Cola_simiarum","Vulnerable"
"Cola_umbratilis","Vulnerable"
"Colea_asperrima","Not Evaluated"
"Colea_hirsuta","Not Evaluated"
"Colea_nana","Not Evaluated"
"Colea_purpurascens","Not Evaluated"
"Colea_tetragona","Not Evaluated"
"Colubrina_faraloatra","Not Threatened"
"Combretum_lokele","Not Threatened"
"Commiphora_mafaidoha","Threatened"
"Conceveiba_maynasensis","Not Evaluated"
"Conchopetalum_brachysepalum","Not Threatened"
"Connarus_monocarpus","Not Evaluated"
"Conostegia_plumosa","Not Evaluated"
"Copaifera_salikounda","Vulnerable"
"Coptosperma_pachyphyllum","Not Threatened"
"Cotylelobium_melanoxylon","Not Threatened"
"Coussapoa_cupularis","DD"
"Coussapoa_oligocephala","Vulnerable"
"Coussarea_imitans","Threatened"
"Cowiea_borneensis","Not Threatened"
"Crataegus_aestivalis","Not Threatened"
"Crataegus_aprica","Not Threatened"
"Crataegus_ashei","Threatened"
"Crataegus_brachyacantha","Not Threatened"
"Crataegus_dispar","Not Threatened"
"Crataegus_harbisonii","Threatened"
"Crataegus_lacrimata","Not Threatened"
"Crataegus_opaca","Not Threatened"
"Crataegus_pearsonii","Not Evaluated"
"Crataegus_sargentii","Not Threatened"
"Crataegus_triflora","Not Evaluated"
"Cremastosperma_magdalenae","Threatened"
"Croton_argyratus","Not Threatened"
"Croton_ekmanii","Not Evaluated"
"Crotonogyne_caterviflora","Not Threatened"
"Crotonogynopsis_akeassii","Not Threatened"
"Crudia_ornata","Not Evaluated"
"Crudia_subsimplicifolia","Not Evaluated"
"Crypteronia_griffithii","Not Evaluated"
"Cryptocarya_ferrea","Not Threatened"
"Cryptocarya_griffithiana","Not Threatened"
"Cryptocarya_krameri","Vulnerable"
"Cryptocarya_litoralis","Not Threatened"
"Cryptocarya_ovalifolia","Not Threatened"
"Cryptocarya_retusa","Vulnerable"
"Cryptocarya_revoluta","Threatened"
"Cryptocarya_rugulosa","Not Threatened"
"Cryptocarya_spathulata","Vulnerable"
"Cryptocarya_subtriplinervia","Vulnerable"
"Cryptocarya_williwilliana","Not Evaluated"
"Cryptosepalum_minutifolium","Threatened"
"Cryptosepalum_tetraphyllum","Vulnerable"
"Ctenardisia_amplifolia","Not Evaluated"
"Cuviera_schliebenii","Threatened"
"Cymbopetalum_mayanum","Not Threatened"
"Cymbopetalum_schunkei","Threatened"
"Cynometra_ananta","Not Threatened"
"Cynometra_capuronii","Threatened"
"Cynometra_elmeri","Not Threatened"
"Cynometra_engleri","Threatened"
"Cynometra_leonensis","Not Threatened"
"Cynometra_lyallii","Vulnerable"
"Cynometra_malaccensis","Not Threatened"
"Cyrtostachys_renda","Not Evaluated"
"Dacrycarpus_kinabaluensis","Not Threatened"
"Dacrydium_gibbsiae","Not Threatened"
"Dacryodes_bampsiana","Threatened"
"Dacryodes_costata","Not Threatened"
"Dacryodes_kukachkana","Not Evaluated"
