"species","IUCNstatus"
"Coffea_richardii","NotThreatened"
"Coffea_sambavensis","Threatened"
"Coffea_stenophylla","Vulnerable"
"Cola_angustifolia","Threatened"
"Cola_attiensis","Threatened"
"Cola_boxiana","Threatened"
"Cola_buntingii","NotThreatened"
"Cola_reticulata","Vulnerable"
"Cola_simiarum","Vulnerable"
"Cola_umbratilis","Vulnerable"
"Colea_asperrima","NotEvaluated"
"Colea_fusca","NotEvaluated"
"Colea_hirsuta","NotEvaluated"
"Colea_nana","NotEvaluated"
"Colea_purpurascens","NotEvaluated"
"Colea_tetragona","NotEvaluated"
"Combretum_lokele","NotThreatened"
"Commiphora_mafaidoha","Threatened"
"Compsoneura_anoriensis","Threatened"
"Conchopetalum_brachysepalum","NotThreatened"
"Connarus_monocarpus","NotEvaluated"
"Copaifera_salikounda","Vulnerable"
"Coptosperma_pachyphyllum","NotThreatened"
"Cornus_asperifolia","NotThreatened"
"Cotylelobium_melanoxylon","NotThreatened"
"Coussapoa_cupularis","DD"
"Coussapoa_oligocephala","Vulnerable"
"Coussarea_imitans","Threatened"
"Coutaportla_guatemalensis","Threatened"
"Cowiea_borneensis","NotThreatened"
"Crataegus_aestivalis","NotThreatened"
"Crataegus_aprica","NotThreatened"
"Crataegus_brachyacantha","NotThreatened"
"Crataegus_dispar","NotThreatened"
"Crataegus_harbisonii","Threatened"
"Crataegus_lacrimata","NotThreatened"
"Crataegus_opaca","NotThreatened"
"Crataegus_pearsonii","NotEvaluated"
"Crataegus_sargentii","NotThreatened"
"Cremastosperma_magdalenae","Threatened"
"Croton_argyratus","NotThreatened"
"Croton_ekmanii","NotEvaluated"
"Croton_multicostatus","Vulnerable"
"Crotonogyne_caterviflora","NotThreatened"
"Crotonogynopsis_akeassii","NotThreatened"
"Crudia_ornata","NotEvaluated"
"Crudia_subsimplicifolia","NotEvaluated"
"Crypteronia_griffithii","NotEvaluated"
"Cryptocarya_griffithiana","NotThreatened"
"Cryptocarya_krameri","Vulnerable"
"Cryptocarya_litoralis","NotThreatened"
"Cryptocarya_ovalifolia","NotThreatened"
"Cryptocarya_revoluta","Threatened"
"Cryptocarya_rugulosa","NotThreatened"
"Cryptocarya_spathulata","Vulnerable"
"Cryptocarya_subtriplinervia","Vulnerable"
"Cryptocarya_williwilliana","NotEvaluated"
"Cryptosepalum_minutifolium","Threatened"
"Cryptosepalum_tetraphyllum","Vulnerable"
"Ctenardisia_amplifolia","NotEvaluated"
"Cuviera_schliebenii","Threatened"
"Cymbopetalum_mayanum","NotThreatened"
"Cynometra_ananta","NotThreatened"
"Cynometra_capuronii","Threatened"
"Cynometra_elmeri","NotThreatened"
"Cynometra_engleri","Threatened"
"Cynometra_leonensis","NotThreatened"
"Cynometra_lyallii","Vulnerable"
"Cynometra_madagascariensis","Threatened"
"Cynometra_malaccensis","NotThreatened"
"Cyrtostachys_renda","NotEvaluated"
"Dacrycarpus_kinabaluensis","NotThreatened"
"Dacrydium_gibbsiae","NotThreatened"
"Dacryodes_bampsiana","Threatened"
"Dacryodes_kukachkana","NotEvaluated"
"Dacryodes_laxa","NotThreatened"
"Dacryodes_leonardiana","NotEvaluated"
"Dacryodes_longifolia","NotEvaluated"
"Dacryodes_rostrata","NotThreatened"
"Dacryodes_rubiginosa","NotEvaluated"
"Dacryodes_rugosa","NotThreatened"
"Dactyladenia_dinklagei","Vulnerable"
"Dactyladenia_scabrifolia","NotEvaluated"
"Dactyladenia_whytei","NotThreatened"
"Dalbergia_andapensis","Threatened"
"Dalbergia_baronii","Vulnerable"
"Dalbergia_bathiei","Threatened"
"Dalbergia_bojeri","Threatened"
"Dalbergia_glaucocarpa","Vulnerable"
"Dalbergia_louvelii","Threatened"
"Dalbergia_madagascariensis","Vulnerable"
"Dalbergia_maritima","Threatened"
"Dalbergia_monticola","Vulnerable"
"Dalbergia_normandii","Threatened"
"Dalbergia_orientalis","Vulnerable"
"Daniellia_thurifera","NotThreatened"
"Daphniphyllum_borneense","NotEvaluated"
"Daphnopsis_tuerckheimiana","NotThreatened"
"Dasymaschalon_dasymaschalum","NotThreatened"
"Decarydendron_lamii","Vulnerable"
"Decarydendron_perrieri","Vulnerable"
"Decaspermum_fruticosum","NotEvaluated"
"Dehaasia_caesia","NotThreatened"
"Dialium_aubrevillei","NotThreatened"
"Dialium_kunstleri","NotThreatened"
"Dialium_madagascariense","Vulnerable"
"Dialium_platysepalum","NotEvaluated"
"Dialium_pobeguinii","Vulnerable"
"Dialium_procerum","NotThreatened"
"Dialium_unifoliolatum","NotThreatened"
"Dialyceras_coriaceum","Vulnerable"
"Dialyceras_discolor","Threatened"
"Dialyceras_parvifolium","Threatened"
"Dichaetanthera_altissima","Threatened"
"Dichapetalum_virchowii","Vulnerable"
"Dichrostachys_myriophylla","Vulnerable"
"Dicoryphe_macrophylla","NotThreatened"
"Dicoryphe_stipulacea","NotThreatened"
"Dicranolepis_persei","NotThreatened"
"Didelotia_afzelii","Vulnerable"
"Didelotia_idae","NotThreatened"
"Didymeles_integrifolia","NotThreatened"
"Dillenia_excelsa","NotEvaluated"
"Dillenia_pulchella","NotEvaluated"
"Dillenia_triquetra","NotThreatened"
"Diospyros_andamanica","NotEvaluated"
"Diospyros_calophylla","NotThreatened"
"Diospyros_clusiifolia","NotThreatened"
"Diospyros_confertiflora","NotEvaluated"
"Diospyros_cooperi","NotThreatened"
"Diospyros_decaryana","Vulnerable"
"Diospyros_dicorypheoides","Threatened"
"Diospyros_frutescens","NotEvaluated"
